trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1288702,15:31:00,15:31:00,7068,3,0,0
1288702,15:35:00,15:35:00,7069,4,0,0
1288702,15:39:00,15:39:00,7070,5,0,0
1288702,15:40:00,15:40:00,7071,6,0,0
1288702,15:41:00,15:41:00,7072,7,0,0
1288702,15:44:00,15:44:00,7073,8,0,0
1288702,15:46:00,15:46:00,7074,9,0,0
1288702,15:48:00,15:48:00,7075,10,0,0
1288702,15:51:00,15:51:00,7076,11,0,0
1288702,15:52:00,15:52:00,7077,12,0,0
1288702,15:54:00,15:54:00,7078,13,0,0
1288702,15:56:00,15:56:00,7079,14,0,0
1288702,15:59:00,15:59:00,7080,15,0,0
1288702,16:00:00,16:00:00,7081,16,0,0
1288702,16:02:00,16:02:00,7032,17,0,0
1288702,16:03:00,16:03:00,7033,18,0,0
1288702,16:05:00,16:05:00,7034,19,0,0
1288702,16:09:00,16:09:00,7036,20,0,0
1288702,16:10:00,16:10:00,7091,21,0,0
1288702,16:11:00,16:11:00,7095,22,0,0
1288702,16:14:00,16:14:00,7092,23,1,0
1288703,15:58:00,15:58:00,7066,1,0,1
1288703,16:00:00,16:00:00,7067,2,0,0
1288703,16:01:00,16:01:00,7068,3,0,0
1288703,16:05:00,16:05:00,7069,4,0,0
1288703,16:09:00,16:09:00,7070,5,0,0
1288703,16:10:00,16:10:00,7071,6,0,0
1288703,16:11:00,16:11:00,7072,7,0,0
1288703,16:14:00,16:14:00,7073,8,0,0
1288703,16:16:00,16:16:00,7074,9,0,0
1288703,16:18:00,16:18:00,7075,10,0,0
1288703,16:21:00,16:21:00,7076,11,0,0
1288703,16:22:00,16:22:00,7077,12,0,0
1288703,16:24:00,16:24:00,7078,13,0,0
1288703,16:26:00,16:26:00,7079,14,0,0
1288703,16:29:00,16:29:00,7080,15,0,0
1288703,16:30:00,16:30:00,7081,16,0,0
1288703,16:32:00,16:32:00,7032,17,0,0
1288703,16:33:00,16:33:00,7033,18,0,0
1288703,16:35:00,16:35:00,7034,19,0,0
1288703,16:39:00,16:39:00,7036,20,0,0
1288703,16:40:00,16:40:00,7091,21,0,0
1288703,16:41:00,16:41:00,7095,22,0,0
1288703,16:44:00,16:44:00,7092,23,1,0
1288704,16:28:00,16:28:00,7066,1,0,1
1288704,16:30:00,16:30:00,7067,2,0,0
1288704,16:31:00,16:31:00,7068,3,0,0
1288704,16:35:00,16:35:00,7069,4,0,0
1288704,16:39:00,16:39:00,7070,5,0,0
1288704,16:40:00,16:40:00,7071,6,0,0
1288704,16:41:00,16:41:00,7072,7,0,0
1288704,16:44:00,16:44:00,7073,8,0,0
1288704,16:46:00,16:46:00,7074,9,0,0
1288704,16:48:00,16:48:00,7075,10,0,0
1288704,16:51:00,16:51:00,7076,11,0,0
1288704,16:52:00,16:52:00,7077,12,0,0
1288704,16:54:00,16:54:00,7078,13,0,0
1288704,16:56:00,16:56:00,7079,14,0,0
1288704,16:59:00,16:59:00,7080,15,0,0
1288704,17:00:00,17:00:00,7081,16,0,0
1288704,17:02:00,17:02:00,7032,17,0,0
1288704,17:03:00,17:03:00,7033,18,0,0
1288704,17:05:00,17:05:00,7034,19,0,0
1288704,17:09:00,17:09:00,7036,20,0,0
1288704,17:10:00,17:10:00,7091,21,0,0
1288704,17:11:00,17:11:00,7095,22,0,0
1288704,17:14:00,17:14:00,7092,23,1,0
1288705,16:58:00,16:58:00,7066,1,0,1
1288705,17:00:00,17:00:00,7067,2,0,0
1288705,17:01:00,17:01:00,7068,3,0,0
1288705,17:05:00,17:05:00,7069,4,0,0
1288705,17:09:00,17:09:00,7070,5,0,0
1288705,17:10:00,17:10:00,7071,6,0,0
1288705,17:11:00,17:11:00,7072,7,0,0
1288705,17:14:00,17:14:00,7073,8,0,0
1288705,17:16:00,17:16:00,7074,9,0,0
1288705,17:18:00,17:18:00,7075,10,0,0
1288705,17:21:00,17:21:00,7076,11,0,0
1288705,17:22:00,17:22:00,7077,12,0,0
1288705,17:24:00,17:24:00,7078,13,0,0
1288705,17:26:00,17:26:00,7079,14,0,0
1288705,17:29:00,17:29:00,7080,15,0,0
1288705,17:30:00,17:30:00,7081,16,0,0
1288705,17:32:00,17:32:00,7032,17,0,0
1288705,17:33:00,17:33:00,7033,18,0,0
1288705,17:35:00,17:35:00,7034,19,0,0
1288705,17:39:00,17:39:00,7036,20,0,0
1288705,17:40:00,17:40:00,7091,21,0,0
1288705,17:41:00,17:41:00,7095,22,0,0
1288705,17:44:00,17:44:00,7092,23,1,0
1288706,17:28:00,17:28:00,7066,1,0,1
1288706,17:30:00,17:30:00,7067,2,0,0
1288706,17:31:00,17:31:00,7068,3,0,0
1288706,17:35:00,17:35:00,7069,4,0,0
1288706,17:39:00,17:39:00,7070,5,0,0
1288706,17:40:00,17:40:00,7071,6,0,0
1288706,17:41:00,17:41:00,7072,7,0,0
1288706,17:44:00,17:44:00,7073,8,0,0
1288706,17:46:00,17:46:00,7074,9,0,0
1288706,17:48:00,17:48:00,7075,10,0,0
1288706,17:51:00,17:51:00,7076,11,0,0
1288706,17:52:00,17:52:00,7077,12,0,0
1288706,17:54:00,17:54:00,7078,13,0,0
1288706,17:56:00,17:56:00,7079,14,0,0
1288706,17:59:00,17:59:00,7080,15,0,0
1288706,18:00:00,18:00:00,7081,16,0,0
1288706,18:02:00,18:02:00,7032,17,0,0
1288706,18:03:00,18:03:00,7033,18,0,0
1288706,18:05:00,18:05:00,7034,19,0,0
1288706,18:09:00,18:09:00,7036,20,0,0
1288706,18:10:00,18:10:00,7091,21,0,0
1288706,18:11:00,18:11:00,7095,22,0,0
1288706,18:14:00,18:14:00,7092,23,1,0
1288707,17:58:00,17:58:00,7066,1,0,1
1288707,18:00:00,18:00:00,7067,2,0,0
1288707,18:01:00,18:01:00,7068,3,0,0
1288707,18:05:00,18:05:00,7069,4,0,0
1288707,18:09:00,18:09:00,7070,5,0,0
1288707,18:10:00,18:10:00,7071,6,0,0
1288707,18:11:00,18:11:00,7072,7,0,0
1288707,18:14:00,18:14:00,7073,8,0,0
1288707,18:16:00,18:16:00,7074,9,0,0
1288707,18:18:00,18:18:00,7075,10,0,0
1288707,18:21:00,18:21:00,7076,11,0,0
1288707,18:22:00,18:22:00,7077,12,0,0
1288707,18:24:00,18:24:00,7078,13,0,0
1288707,18:26:00,18:26:00,7079,14,0,0
1288707,18:29:00,18:29:00,7080,15,0,0
1288707,18:30:00,18:30:00,7081,16,0,0
1288707,18:32:00,18:32:00,7032,17,0,0
1288707,18:33:00,18:33:00,7033,18,0,0
1288707,18:35:00,18:35:00,7034,19,0,0
1288707,18:39:00,18:39:00,7036,20,0,0
1288707,18:40:00,18:40:00,7091,21,0,0
1288707,18:41:00,18:41:00,7095,22,0,0
1288707,18:44:00,18:44:00,7092,23,1,0
1288708,18:28:00,18:28:00,7066,1,0,1
1288708,18:30:00,18:30:00,7067,2,0,0
1288708,18:31:00,18:31:00,7068,3,0,0
1288708,18:35:00,18:35:00,7069,4,0,0
1288708,18:39:00,18:39:00,7070,5,0,0
1288708,18:40:00,18:40:00,7071,6,0,0
1288708,18:41:00,18:41:00,7072,7,0,0
1288708,18:44:00,18:44:00,7073,8,0,0
1288708,18:46:00,18:46:00,7074,9,0,0
1288708,18:48:00,18:48:00,7075,10,0,0
1288708,18:51:00,18:51:00,7076,11,0,0
1288708,18:52:00,18:52:00,7077,12,0,0
1288708,18:54:00,18:54:00,7078,13,0,0
1288708,18:56:00,18:56:00,7079,14,0,0
1288708,18:59:00,18:59:00,7080,15,0,0
1288708,19:00:00,19:00:00,7081,16,0,0
1288708,19:02:00,19:02:00,7032,17,0,0
1288708,19:03:00,19:03:00,7033,18,0,0
1288708,19:05:00,19:05:00,7034,19,0,0
1288708,19:09:00,19:09:00,7036,20,0,0
1288708,19:10:00,19:10:00,7091,21,0,0
1288708,19:11:00,19:11:00,7095,22,0,0
1288708,19:14:00,19:14:00,7092,23,1,0
1288709,19:58:00,19:58:00,7066,1,0,1
1288709,20:00:00,20:00:00,7067,2,0,0
1288709,20:01:00,20:01:00,7068,3,0,0
1288709,20:05:00,20:05:00,7069,4,0,0
1288709,20:09:00,20:09:00,7070,5,0,0
1288709,20:10:00,20:10:00,7071,6,0,0
1288709,20:11:00,20:11:00,7072,7,0,0
1288709,20:14:00,20:14:00,7073,8,0,0
1288709,20:16:00,20:16:00,7074,9,0,0
1288709,20:18:00,20:18:00,7075,10,0,0
1288709,20:21:00,20:21:00,7076,11,0,0
1288709,20:22:00,20:22:00,7077,12,0,0
1288709,20:24:00,20:24:00,7078,13,0,0
1288709,20:26:00,20:26:00,7079,14,0,0
1288709,20:29:00,20:29:00,7080,15,0,0
1288709,20:30:00,20:30:00,7081,16,0,0
1288709,20:32:00,20:32:00,7032,17,0,0
1288709,20:33:00,20:33:00,7033,18,0,0
1288709,20:35:00,20:35:00,7034,19,0,0
1288709,20:39:00,20:39:00,7036,20,0,0
1288709,20:40:00,20:40:00,7091,21,1,0
1288710,21:59:00,21:59:00,7086,1,0,1
1288710,22:02:00,22:02:00,7087,2,0,0
1288710,22:04:00,22:04:00,7088,3,0,0
1288710,22:07:00,22:07:00,7089,4,0,0
1288710,22:13:00,22:13:00,7066,5,0,0
1288710,22:15:00,22:15:00,7067,6,0,0
1288710,22:16:00,22:16:00,7068,7,0,0
1288710,22:20:00,22:20:00,7069,8,0,0
1288710,22:24:00,22:24:00,7070,9,0,0
1288710,22:25:00,22:25:00,7071,10,0,0
1288710,22:26:00,22:26:00,7072,11,0,0
1288710,22:29:00,22:29:00,7073,12,0,0
1288710,22:31:00,22:31:00,7074,13,0,0
1288710,22:33:00,22:33:00,7075,14,0,0
1288710,22:36:00,22:36:00,7076,15,0,0
1288710,22:37:00,22:37:00,7077,16,0,0
1288710,22:39:00,22:39:00,7078,17,0,0
1288710,22:41:00,22:41:00,7079,18,0,0
1288710,22:44:00,22:44:00,7080,19,0,0
1288710,22:45:00,22:45:00,7081,20,0,0
1288710,22:47:00,22:47:00,7032,21,0,0
1288710,22:48:00,22:48:00,7033,22,0,0
1288710,22:50:00,22:50:00,7034,23,0,0
1288710,22:54:00,22:54:00,7036,24,0,0
1288710,22:55:00,22:55:00,7091,25,1,0
1288711,22:29:00,22:29:00,7086,1,0,1
1288711,22:32:00,22:32:00,7087,2,0,0
1288711,22:34:00,22:34:00,7088,3,0,0
1288711,22:37:00,22:37:00,7089,4,0,0
1288711,22:43:00,22:43:00,7066,5,0,0
1288711,22:45:00,22:45:00,7067,6,0,0
1288711,22:46:00,22:46:00,7068,7,0,0
1288711,22:50:00,22:50:00,7069,8,0,0
1288711,22:54:00,22:54:00,7070,9,0,0
1288711,22:55:00,22:55:00,7071,10,0,0
1288711,22:56:00,22:56:00,7072,11,0,0
1288711,22:59:00,22:59:00,7073,12,0,0
1288711,23:01:00,23:01:00,7074,13,0,0
1288711,23:03:00,23:03:00,7075,14,0,0
1288711,23:06:00,23:06:00,7076,15,0,0
1288711,23:07:00,23:07:00,7077,16,0,0
1288711,23:09:00,23:09:00,7078,17,0,0
1288711,23:11:00,23:11:00,7079,18,0,0
1288711,23:14:00,23:14:00,7080,19,0,0
1288711,23:15:00,23:15:00,7081,20,0,0
1288711,23:17:00,23:17:00,7032,21,0,0
1288711,23:18:00,23:18:00,7033,22,0,0
1288711,23:20:00,23:20:00,7034,23,0,0
1288711,23:24:00,23:24:00,7036,24,0,0
1288711,23:25:00,23:25:00,7091,25,1,0
1288712,22:59:00,22:59:00,7086,1,0,1
1288712,23:02:00,23:02:00,7087,2,0,0
1288712,23:04:00,23:04:00,7088,3,0,0
1288712,23:07:00,23:07:00,7089,4,0,0
1288712,23:13:00,23:13:00,7066,5,0,0
1288712,23:15:00,23:15:00,7067,6,0,0
1288712,23:16:00,23:16:00,7068,7,0,0
1288712,23:20:00,23:20:00,7069,8,0,0
1288712,23:24:00,23:24:00,7070,9,0,0
1288712,23:25:00,23:25:00,7071,10,0,0
1288712,23:26:00,23:26:00,7072,11,0,0
1288712,23:29:00,23:29:00,7073,12,0,0
1288712,23:31:00,23:31:00,7074,13,0,0
1288712,23:33:00,23:33:00,7075,14,0,0
1288712,23:36:00,23:36:00,7076,15,0,0
1288712,23:37:00,23:37:00,7077,16,0,0
1288712,23:39:00,23:39:00,7078,17,0,0
1288712,23:41:00,23:41:00,7079,18,0,0
1288712,23:44:00,23:44:00,7080,19,0,0
1288712,23:45:00,23:45:00,7081,20,0,0
1288712,23:47:00,23:47:00,7032,21,0,0
1288712,23:48:00,23:48:00,7033,22,0,0
1288712,23:50:00,23:50:00,7034,23,0,0
1288712,23:54:00,23:54:00,7036,24,0,0
1288712,23:55:00,23:55:00,7091,25,1,0
1288713,23:29:00,23:29:00,7086,1,0,1
1288713,23:32:00,23:32:00,7087,2,0,0
1288713,23:34:00,23:34:00,7088,3,0,0
1288713,23:37:00,23:37:00,7089,4,0,0
1288713,23:43:00,23:43:00,7066,5,0,0
1288713,23:45:00,23:45:00,7067,6,0,0
1288713,23:46:00,23:46:00,7068,7,0,0
1288713,23:50:00,23:50:00,7069,8,0,0
1288713,23:54:00,23:54:00,7070,9,0,0
1288713,23:55:00,23:55:00,7071,10,0,0
1288713,23:56:00,23:56:00,7072,11,0,0
1288713,23:59:00,23:59:00,7073,12,0,0
1288713,24:01:00,24:01:00,7074,13,0,0
1288713,24:03:00,24:03:00,7075,14,0,0
1288713,24:06:00,24:06:00,7076,15,0,0
1288713,24:07:00,24:07:00,7077,16,0,0
1288713,24:09:00,24:09:00,7078,17,0,0
1288713,24:11:00,24:11:00,7079,18,0,0
1288713,24:14:00,24:14:00,7080,19,0,0
1288713,24:15:00,24:15:00,7081,20,0,0
1288713,24:17:00,24:17:00,7032,21,0,0
1288713,24:18:00,24:18:00,7033,22,0,0
1288713,24:20:00,24:20:00,7034,23,0,0
1288713,24:24:00,24:24:00,7036,24,0,0
1288713,24:25:00,24:25:00,7091,25,1,0
1288714,07:13:00,07:13:00,7066,1,0,1
1288714,07:15:00,07:15:00,7067,2,0,0
1288714,07:16:00,07:16:00,7068,3,0,0
1288714,07:20:00,07:20:00,7069,4,0,0
1288714,07:24:00,07:24:00,7070,5,0,0
1288714,07:25:00,07:25:00,7071,6,0,0
1288714,07:26:00,07:26:00,7072,7,0,0
1288714,07:29:00,07:29:00,7073,8,0,0
1288714,07:31:00,07:31:00,7074,9,0,0
1288714,07:33:00,07:33:00,7075,10,0,0
1288714,07:36:00,07:36:00,7076,11,0,0
1288714,07:37:00,07:37:00,7077,12,0,0
1288714,07:39:00,07:39:00,7078,13,0,0
1288714,07:41:00,07:41:00,7079,14,0,0
1288714,07:44:00,07:44:00,7080,15,0,0
1288714,07:45:00,07:45:00,7081,16,0,0
1288714,07:47:00,07:47:00,7032,17,0,0
1288714,07:48:00,07:48:00,7033,18,0,0
1288714,07:50:00,07:50:00,7034,19,0,0
1288714,07:54:00,07:54:00,7036,20,0,0
1288714,07:55:00,07:55:00,7091,21,0,0
1288714,07:56:00,07:56:00,7095,22,0,0
1288714,07:59:00,07:59:00,7092,23,1,0
1288715,07:29:00,07:29:00,7086,1,0,1
1288715,07:32:00,07:32:00,7087,2,0,0
1288715,07:34:00,07:34:00,7088,3,0,0
1288715,07:37:00,07:37:00,7089,4,0,0
1288715,07:43:00,07:43:00,7066,5,0,0
1288715,07:45:00,07:45:00,7067,6,0,0
1288715,07:46:00,07:46:00,7068,7,0,0
1288715,07:50:00,07:50:00,7069,8,0,0
1288715,07:54:00,07:54:00,7070,9,0,0
1288715,07:55:00,07:55:00,7071,10,0,0
1288715,07:56:00,07:56:00,7072,11,0,0
1288715,07:59:00,07:59:00,7073,12,0,0
1288715,08:01:00,08:01:00,7074,13,0,0
1288715,08:03:00,08:03:00,7075,14,0,0
1288715,08:06:00,08:06:00,7076,15,0,0
1288715,08:07:00,08:07:00,7077,16,0,0
1288715,08:09:00,08:09:00,7078,17,0,0
1288715,08:11:00,08:11:00,7079,18,0,0
1288715,08:14:00,08:14:00,7080,19,0,0
1288715,08:15:00,08:15:00,7081,20,0,0
1288715,08:17:00,08:17:00,7032,21,0,0
1288715,08:18:00,08:18:00,7033,22,0,0
1288715,08:20:00,08:20:00,7034,23,0,0
1288715,08:24:00,08:24:00,7036,24,0,0
1288715,08:25:00,08:25:00,7091,25,0,0
1288715,08:26:00,08:26:00,7095,26,0,0
1288715,08:29:00,08:29:00,7092,27,1,0
1288716,07:59:00,07:59:00,7086,1,0,1
1288716,08:02:00,08:02:00,7087,2,0,0
1288716,08:04:00,08:04:00,7088,3,0,0
1288716,08:07:00,08:07:00,7089,4,0,0
1288716,08:13:00,08:13:00,7066,5,0,0
1288716,08:15:00,08:15:00,7067,6,0,0
1288716,08:16:00,08:16:00,7068,7,0,0
1288716,08:20:00,08:20:00,7069,8,0,0
1288716,08:24:00,08:24:00,7070,9,0,0
1288716,08:25:00,08:25:00,7071,10,0,0
1288716,08:26:00,08:26:00,7072,11,0,0
1288716,08:29:00,08:29:00,7073,12,0,0
1288716,08:31:00,08:31:00,7074,13,0,0
1288716,08:33:00,08:33:00,7075,14,0,0
1288716,08:36:00,08:36:00,7076,15,0,0
1288716,08:37:00,08:37:00,7077,16,0,0
1288716,08:39:00,08:39:00,7078,17,0,0
1288716,08:41:00,08:41:00,7079,18,0,0
1288716,08:44:00,08:44:00,7080,19,0,0
1288716,08:45:00,08:45:00,7081,20,0,0
1288716,08:47:00,08:47:00,7032,21,0,0
1288716,08:48:00,08:48:00,7033,22,0,0
1288716,08:50:00,08:50:00,7034,23,0,0
1288716,08:54:00,08:54:00,7036,24,0,0
1288716,08:55:00,08:55:00,7091,25,0,0
1288716,08:56:00,08:56:00,7095,26,0,0
1288716,08:59:00,08:59:00,7092,27,1,0
1288717,08:29:00,08:29:00,7086,1,0,1
1288717,08:32:00,08:32:00,7087,2,0,0
1288717,08:34:00,08:34:00,7088,3,0,0
1288717,08:37:00,08:37:00,7089,4,0,0
1288717,08:43:00,08:43:00,7066,5,0,0
1288717,08:45:00,08:45:00,7067,6,0,0
1288717,08:46:00,08:46:00,7068,7,0,0
1288717,08:50:00,08:50:00,7069,8,0,0
1288717,08:54:00,08:54:00,7070,9,0,0
1288717,08:55:00,08:55:00,7071,10,0,0
1288717,08:56:00,08:56:00,7072,11,0,0
1288717,08:59:00,08:59:00,7073,12,0,0
1288717,09:01:00,09:01:00,7074,13,0,0
1288717,09:03:00,09:03:00,7075,14,0,0
1288717,09:06:00,09:06:00,7076,15,0,0
1288717,09:07:00,09:07:00,7077,16,0,0
1288717,09:09:00,09:09:00,7078,17,0,0
1288717,09:11:00,09:11:00,7079,18,0,0
1288717,09:14:00,09:14:00,7080,19,0,0
1288717,09:15:00,09:15:00,7081,20,0,0
1288717,09:17:00,09:17:00,7032,21,0,0
1288717,09:18:00,09:18:00,7033,22,0,0
1288717,09:20:00,09:20:00,7034,23,0,0
1288717,09:24:00,09:24:00,7036,24,0,0
1288717,09:25:00,09:25:00,7091,25,0,0
1288717,09:26:00,09:26:00,7095,26,0,0
1288717,09:29:00,09:29:00,7092,27,1,0
1288718,08:59:00,08:59:00,7086,1,0,1
1288718,09:02:00,09:02:00,7087,2,0,0
1288718,09:04:00,09:04:00,7088,3,0,0
1288718,09:07:00,09:07:00,7089,4,0,0
1288718,09:13:00,09:13:00,7066,5,0,0
1288718,09:15:00,09:15:00,7067,6,0,0
1288718,09:16:00,09:16:00,7068,7,0,0
1288718,09:20:00,09:20:00,7069,8,0,0
1288718,09:24:00,09:24:00,7070,9,0,0
1288718,09:25:00,09:25:00,7071,10,0,0
1288718,09:26:00,09:26:00,7072,11,0,0
1288718,09:29:00,09:29:00,7073,12,0,0
1288718,09:31:00,09:31:00,7074,13,0,0
1288718,09:33:00,09:33:00,7075,14,0,0
1288718,09:36:00,09:36:00,7076,15,0,0
1288718,09:37:00,09:37:00,7077,16,0,0
1288718,09:39:00,09:39:00,7078,17,0,0
1288718,09:41:00,09:41:00,7079,18,0,0
1288718,09:44:00,09:44:00,7080,19,0,0
1288718,09:45:00,09:45:00,7081,20,0,0
1288718,09:47:00,09:47:00,7032,21,0,0
1288718,09:48:00,09:48:00,7033,22,0,0
1288718,09:50:00,09:50:00,7034,23,0,0
1288718,09:54:00,09:54:00,7036,24,0,0
1288718,09:55:00,09:55:00,7091,25,0,0
1288718,09:56:00,09:56:00,7095,26,0,0
1288718,09:59:00,09:59:00,7092,27,1,0
1288719,09:29:00,09:29:00,7086,1,0,1
1288719,09:32:00,09:32:00,7087,2,0,0
1288719,09:34:00,09:34:00,7088,3,0,0
1288719,09:37:00,09:37:00,7089,4,0,0
1288719,09:43:00,09:43:00,7066,5,0,0
1288719,09:45:00,09:45:00,7067,6,0,0
1288719,09:46:00,09:46:00,7068,7,0,0
1288719,09:50:00,09:50:00,7069,8,0,0
1288719,09:54:00,09:54:00,7070,9,0,0
1288719,09:55:00,09:55:00,7071,10,0,0
1288719,09:56:00,09:56:00,7072,11,0,0
1288719,09:59:00,09:59:00,7073,12,0,0
1288719,10:01:00,10:01:00,7074,13,0,0
1288719,10:03:00,10:03:00,7075,14,0,0
1288719,10:06:00,10:06:00,7076,15,0,0
1288719,10:07:00,10:07:00,7077,16,0,0
1288719,10:09:00,10:09:00,7078,17,0,0
1288719,10:11:00,10:11:00,7079,18,0,0
1288719,10:14:00,10:14:00,7080,19,0,0
1288719,10:15:00,10:15:00,7081,20,0,0
1288719,10:17:00,10:17:00,7032,21,0,0
1288719,10:18:00,10:18:00,7033,22,0,0
1288719,10:20:00,10:20:00,7034,23,0,0
1288719,10:24:00,10:24:00,7036,24,0,0
1288719,10:25:00,10:25:00,7091,25,0,0
1288719,10:26:00,10:26:00,7095,26,0,0
1288719,10:29:00,10:29:00,7092,27,1,0
1288720,09:59:00,09:59:00,7086,1,0,1
1288720,10:02:00,10:02:00,7087,2,0,0
1288720,10:04:00,10:04:00,7088,3,0,0
1288720,10:07:00,10:07:00,7089,4,0,0
1288720,10:13:00,10:13:00,7066,5,0,0
1288720,10:15:00,10:15:00,7067,6,0,0
1288720,10:16:00,10:16:00,7068,7,0,0
1288720,10:20:00,10:20:00,7069,8,0,0
1288720,10:24:00,10:24:00,7070,9,0,0
1288720,10:25:00,10:25:00,7071,10,0,0
1288720,10:26:00,10:26:00,7072,11,0,0
1288720,10:29:00,10:29:00,7073,12,0,0
1288720,10:31:00,10:31:00,7074,13,0,0
1288720,10:33:00,10:33:00,7075,14,0,0
1288720,10:36:00,10:36:00,7076,15,0,0
1288720,10:37:00,10:37:00,7077,16,0,0
1288720,10:39:00,10:39:00,7078,17,0,0
1288720,10:41:00,10:41:00,7079,18,0,0
1288720,10:44:00,10:44:00,7080,19,0,0
1288720,10:45:00,10:45:00,7081,20,0,0
1288720,10:47:00,10:47:00,7032,21,0,0
1288720,10:48:00,10:48:00,7033,22,0,0
1288720,10:50:00,10:50:00,7034,23,0,0
1288720,10:54:00,10:54:00,7036,24,0,0
1288720,10:55:00,10:55:00,7091,25,0,0
1288720,10:56:00,10:56:00,7095,26,0,0
1288720,10:59:00,10:59:00,7092,27,1,0
1288721,10:29:00,10:29:00,7086,1,0,1
1288721,10:32:00,10:32:00,7087,2,0,0
1288721,10:34:00,10:34:00,7088,3,0,0
1288721,10:37:00,10:37:00,7089,4,0,0
1288721,10:43:00,10:43:00,7066,5,0,0
1288721,10:45:00,10:45:00,7067,6,0,0
1288721,10:46:00,10:46:00,7068,7,0,0
1288721,10:50:00,10:50:00,7069,8,0,0
1288721,10:54:00,10:54:00,7070,9,0,0
1288721,10:55:00,10:55:00,7071,10,0,0
1288721,10:56:00,10:56:00,7072,11,0,0
1288721,10:59:00,10:59:00,7073,12,0,0
1288721,11:01:00,11:01:00,7074,13,0,0
1288721,11:03:00,11:03:00,7075,14,0,0
1288721,11:06:00,11:06:00,7076,15,0,0
1288721,11:07:00,11:07:00,7077,16,0,0
1288721,11:09:00,11:09:00,7078,17,0,0
1288721,11:11:00,11:11:00,7079,18,0,0
1288721,11:14:00,11:14:00,7080,19,0,0
1288721,11:15:00,11:15:00,7081,20,0,0
1288721,11:17:00,11:17:00,7032,21,0,0
1288721,11:18:00,11:18:00,7033,22,0,0
1288721,11:20:00,11:20:00,7034,23,0,0
1288721,11:24:00,11:24:00,7036,24,0,0
1288721,11:25:00,11:25:00,7091,25,0,0
1288721,11:26:00,11:26:00,7095,26,0,0
1288721,11:29:00,11:29:00,7092,27,1,0
1288722,10:59:00,10:59:00,7086,1,0,1
1288722,11:02:00,11:02:00,7087,2,0,0
1288722,11:04:00,11:04:00,7088,3,0,0
1288722,11:07:00,11:07:00,7089,4,0,0
1288722,11:13:00,11:13:00,7066,5,0,0
1288722,11:15:00,11:15:00,7067,6,0,0
1288722,11:16:00,11:16:00,7068,7,0,0
1288722,11:20:00,11:20:00,7069,8,0,0
1288722,11:24:00,11:24:00,7070,9,0,0
1288722,11:25:00,11:25:00,7071,10,0,0
1288722,11:26:00,11:26:00,7072,11,0,0
1288722,11:29:00,11:29:00,7073,12,0,0
1288722,11:31:00,11:31:00,7074,13,0,0
1288722,11:33:00,11:33:00,7075,14,0,0
1288722,11:36:00,11:36:00,7076,15,0,0
1288722,11:37:00,11:37:00,7077,16,0,0
1288722,11:39:00,11:39:00,7078,17,0,0
1288722,11:41:00,11:41:00,7079,18,0,0
1288722,11:44:00,11:44:00,7080,19,0,0
1288722,11:45:00,11:45:00,7081,20,0,0
1288722,11:47:00,11:47:00,7032,21,0,0
1288722,11:48:00,11:48:00,7033,22,0,0
1288722,11:50:00,11:50:00,7034,23,0,0
1288722,11:54:00,11:54:00,7036,24,0,0
1288722,11:55:00,11:55:00,7091,25,0,0
1288722,11:56:00,11:56:00,7095,26,0,0
1288722,11:59:00,11:59:00,7092,27,1,0
1288723,11:29:00,11:29:00,7086,1,0,1
1288723,11:32:00,11:32:00,7087,2,0,0
1288723,11:34:00,11:34:00,7088,3,0,0
1288723,11:37:00,11:37:00,7089,4,0,0
1288723,11:43:00,11:43:00,7066,5,0,0
1288723,11:45:00,11:45:00,7067,6,0,0
1288723,11:46:00,11:46:00,7068,7,0,0
1288723,11:50:00,11:50:00,7069,8,0,0
1288723,11:54:00,11:54:00,7070,9,0,0
1288723,11:55:00,11:55:00,7071,10,0,0
1288723,11:56:00,11:56:00,7072,11,0,0
1288723,11:59:00,11:59:00,7073,12,0,0
1288723,12:01:00,12:01:00,7074,13,0,0
1288723,12:03:00,12:03:00,7075,14,0,0
1288723,12:06:00,12:06:00,7076,15,0,0
1288723,12:07:00,12:07:00,7077,16,0,0
1288723,12:09:00,12:09:00,7078,17,0,0
1288723,12:11:00,12:11:00,7079,18,0,0
1288723,12:14:00,12:14:00,7080,19,0,0
1288723,12:15:00,12:15:00,7081,20,0,0
1288723,12:17:00,12:17:00,7032,21,0,0
1288723,12:18:00,12:18:00,7033,22,0,0
1288723,12:20:00,12:20:00,7034,23,0,0
1288723,12:24:00,12:24:00,7036,24,0,0
1288723,12:25:00,12:25:00,7091,25,0,0
1288723,12:26:00,12:26:00,7095,26,0,0
1288723,12:29:00,12:29:00,7092,27,1,0
1288724,11:59:00,11:59:00,7086,1,0,1
1288724,12:02:00,12:02:00,7087,2,0,0
1288724,12:04:00,12:04:00,7088,3,0,0
1288724,12:07:00,12:07:00,7089,4,0,0
1288724,12:13:00,12:13:00,7066,5,0,0
1288724,12:15:00,12:15:00,7067,6,0,0
1288724,12:16:00,12:16:00,7068,7,0,0
1288724,12:20:00,12:20:00,7069,8,0,0
1288724,12:24:00,12:24:00,7070,9,0,0
1288724,12:25:00,12:25:00,7071,10,0,0
1288724,12:26:00,12:26:00,7072,11,0,0
1288724,12:29:00,12:29:00,7073,12,0,0
